InvoiceNo,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
538566,1,13/12/10 11:21,5.91,,United Kingdom
538566,6,13/12/10 11:21,5.91,,United Kingdom
538566,1,13/12/10 11:21,5.91,,United Kingdom
538566,1,13/12/10 11:21,2.51,,United Kingdom
538566,1,13/12/10 11:21,2.51,,United Kingdom
538566,2,13/12/10 11:21,7.62,,United Kingdom
538566,1,13/12/10 11:21,7.62,,United Kingdom
538566,4,13/12/10 11:21,11.02,,United Kingdom
538566,2,13/12/10 11:21,11.02,,United Kingdom
538566,1,13/12/10 11:21,5.91,,United Kingdom
538566,1,13/12/10 11:21,5.91,,United Kingdom
538566,1,13/12/10 11:21,1.66,,United Kingdom
538566,4,13/12/10 11:21,4.21,,United Kingdom
538566,5,13/12/10 11:21,4.21,,United Kingdom
538566,1,13/12/10 11:21,4.21,,United Kingdom
538566,1,13/12/10 11:21,4.21,,United Kingdom
538566,2,13/12/10 11:21,3.36,,United Kingdom
538566,2,13/12/10 11:21,11.02,,United Kingdom
538566,1,13/12/10 11:21,8.47,,United Kingdom
538566,4,13/12/10 11:21,3.36,,United Kingdom
538566,1,13/12/10 11:21,5.91,,United Kingdom
538566,2,13/12/10 11:21,2.51,,United Kingdom
538566,1,13/12/10 11:21,5.91,,United Kingdom
538566,1,13/12/10 11:21,8.47,,United Kingdom
538566,2,13/12/10 11:21,2.51,,United Kingdom
538566,4,13/12/10 11:21,3.36,,United Kingdom
538566,1,13/12/10 11:21,1.66,,United Kingdom
538566,13,13/12/10 11:21,1.66,,United Kingdom
538566,2,13/12/10 11:21,3.36,,United Kingdom
538566,1,13/12/10 11:21,8.47,,United Kingdom
538566,1,13/12/10 11:21,3.36,,United Kingdom
538566,1,13/12/10 11:21,3.36,,United Kingdom
538566,1,13/12/10 11:21,4.21,,United Kingdom
538566,6,13/12/10 11:21,1.66,,United Kingdom
538566,1,13/12/10 11:21,1.28,,United Kingdom
538566,1,13/12/10 11:21,3.36,,United Kingdom
538566,1,13/12/10 11:21,1.66,,United Kingdom
538566,1,13/12/10 11:21,1.66,,United Kingdom
538566,1,13/12/10 11:21,2.51,,United Kingdom
538566,3,13/12/10 11:21,3.36,,United Kingdom
538566,1,13/12/10 11:21,5.06,,United Kingdom
538566,2,13/12/10 11:21,5.06,,United Kingdom
538566,1,13/12/10 11:21,5.06,,United Kingdom
538566,2,13/12/10 11:21,3.36,,United Kingdom
538566,4,13/12/10 11:21,5.91,,United Kingdom
538566,1,13/12/10 11:21,5.91,,United Kingdom
538566,1,13/12/10 11:21,5.91,,United Kingdom
538566,3,13/12/10 11:21,4.21,,United Kingdom
538566,1,13/12/10 11:21,5.91,,United Kingdom
538566,3,13/12/10 11:21,3.36,,United Kingdom
538566,2,13/12/10 11:21,1.28,,United Kingdom
538566,1,13/12/10 11:21,3.36,,United Kingdom
538566,1,13/12/10 11:21,3.36,,United Kingdom
538566,1,13/12/10 11:21,1.66,,United Kingdom
538566,2,13/12/10 11:21,1.66,,United Kingdom
538566,1,13/12/10 11:21,1.66,,United Kingdom
538566,1,13/12/10 11:21,1.66,,United Kingdom
538566,2,13/12/10 11:21,1.66,,United Kingdom
538566,1,13/12/10 11:21,5.06,,United Kingdom
538566,3,13/12/10 11:21,1.66,,United Kingdom
538566,1,13/12/10 11:21,5.91,,United Kingdom
538566,1,13/12/10 11:21,5.91,,United Kingdom
538566,3,13/12/10 11:21,8.47,,United Kingdom
538566,1,13/12/10 11:21,8.47,,United Kingdom
538566,1,13/12/10 11:21,8.47,,United Kingdom
538566,3,13/12/10 11:21,4.21,,United Kingdom
538566,1,13/12/10 11:21,5.06,,United Kingdom
538566,1,13/12/10 11:21,2.51,,United Kingdom
538566,1,13/12/10 11:21,2.51,,United Kingdom
538566,1,13/12/10 11:21,2.51,,United Kingdom
538566,1,13/12/10 11:21,2.51,,United Kingdom
538566,1,13/12/10 11:21,4.21,,United Kingdom
538566,8,13/12/10 11:21,0.85,,United Kingdom
538566,3,13/12/10 11:21,1.28,,United Kingdom
538566,1,13/12/10 11:21,25.49,,United Kingdom
538566,1,13/12/10 11:21,11.87,,United Kingdom
538566,1,13/12/10 11:21,4.21,,United Kingdom
538566,1,13/12/10 11:21,4.21,,United Kingdom
538566,1,13/12/10 11:21,6.77,,United Kingdom
538566,1,13/12/10 11:21,10.17,,United Kingdom
538566,5,13/12/10 11:21,5.91,,United Kingdom
538566,1,13/12/10 11:21,5.06,,United Kingdom
538566,3,13/12/10 11:21,4.21,,United Kingdom
538566,13,13/12/10 11:21,3.36,,United Kingdom
538566,1,13/12/10 11:21,5.91,,United Kingdom
538566,1,13/12/10 11:21,11.02,,United Kingdom
538566,1,13/12/10 11:21,2.51,,United Kingdom
538566,1,13/12/10 11:21,2.51,,United Kingdom
538566,1,13/12/10 11:21,2.51,,United Kingdom
538566,1,13/12/10 11:21,5.91,,United Kingdom
538566,1,13/12/10 11:21,8.47,,United Kingdom
538566,1,13/12/10 11:21,21.23,,United Kingdom
538566,6,13/12/10 11:21,8.47,,United Kingdom
538566,1,13/12/10 11:21,7.62,,United Kingdom
538566,1,13/12/10 11:21,0.85,,United Kingdom
538566,1,13/12/10 11:21,0.85,,United Kingdom
538566,1,13/12/10 11:21,0.85,,United Kingdom
538566,1,13/12/10 11:21,0.85,,United Kingdom
538566,1,13/12/10 11:21,0.85,,United Kingdom
538566,1,13/12/10 11:21,3.36,,United Kingdom
538566,2,13/12/10 11:21,3.36,,United Kingdom
538566,1,13/12/10 11:21,2.51,,United Kingdom
538566,1,13/12/10 11:21,7.62,,United Kingdom
538566,1,13/12/10 11:21,1.66,,United Kingdom
538566,2,13/12/10 11:21,0.85,,United Kingdom
538566,4,13/12/10 11:21,1.28,,United Kingdom
538566,2,13/12/10 11:21,12.72,,United Kingdom
538566,1,13/12/10 11:21,12.72,,United Kingdom
538566,2,13/12/10 11:21,8.47,,United Kingdom
538566,1,13/12/10 11:21,0.43,,United Kingdom
538566,3,13/12/10 11:21,0.43,,United Kingdom
538566,1,13/12/10 11:21,2.51,,United Kingdom
538566,1,13/12/10 11:21,2.51,,United Kingdom
538566,2,13/12/10 11:21,5.06,,United Kingdom
538566,1,13/12/10 11:21,4.21,,United Kingdom
538566,1,13/12/10 11:21,2.51,,United Kingdom
538566,1,13/12/10 11:21,2.51,,United Kingdom
538566,2,13/12/10 11:21,5.91,,United Kingdom
538566,2,13/12/10 11:21,2.51,,United Kingdom
538566,1,13/12/10 11:21,5.06,,United Kingdom
538566,1,13/12/10 11:21,14.43,,United Kingdom
538566,1,13/12/10 11:21,2.51,,United Kingdom
538566,1,13/12/10 11:21,1.66,,United Kingdom
538566,3,13/12/10 11:21,1.66,,United Kingdom
538566,2,13/12/10 11:21,4.21,,United Kingdom
538566,4,13/12/10 11:21,4.21,,United Kingdom
538566,3,13/12/10 11:21,2.51,,United Kingdom
538566,4,13/12/10 11:21,3.36,,United Kingdom
538566,1,13/12/10 11:21,7.62,,United Kingdom
538566,1,13/12/10 11:21,2.51,,United Kingdom
538566,1,13/12/10 11:21,2.51,,United Kingdom
538566,1,13/12/10 11:21,12.72,,United Kingdom
538566,2,13/12/10 11:21,5.91,,United Kingdom
538566,1,13/12/10 11:21,2.51,,United Kingdom
538566,1,13/12/10 11:21,2.51,,United Kingdom
538566,2,13/12/10 11:21,2.51,,United Kingdom
538566,1,13/12/10 11:21,2.51,,United Kingdom
538566,5,13/12/10 11:21,1.28,,United Kingdom
538566,1,13/12/10 11:21,1.28,,United Kingdom
538566,1,13/12/10 11:21,1.28,,United Kingdom
538566,1,13/12/10 11:21,2.51,,United Kingdom
538566,8,13/12/10 11:21,2.51,,United Kingdom
538566,1,13/12/10 11:21,1.28,,United Kingdom
538566,1,13/12/10 11:21,1.28,,United Kingdom
538566,1,13/12/10 11:21,5.91,,United Kingdom
538566,1,13/12/10 11:21,5.91,,United Kingdom
538566,2,13/12/10 11:21,5.91,,United Kingdom
538566,1,13/12/10 11:21,12.72,,United Kingdom
538566,2,13/12/10 11:21,1.66,,United Kingdom
538566,1,13/12/10 11:21,2.51,,United Kingdom
538566,7,13/12/10 11:21,2.51,,United Kingdom
538566,1,13/12/10 11:21,5.91,,United Kingdom
538566,3,13/12/10 11:21,5.06,,United Kingdom
538566,1,13/12/10 11:21,11.02,,United Kingdom
538566,1,13/12/10 11:21,2.51,,United Kingdom
538566,2,13/12/10 11:21,4.21,,United Kingdom
538566,1,13/12/10 11:21,4.21,,United Kingdom
538566,2,13/12/10 11:21,4.21,,United Kingdom
538566,4,13/12/10 11:21,3.36,,United Kingdom
538566,2,13/12/10 11:21,4.21,,United Kingdom
538566,2,13/12/10 11:21,3.36,,United Kingdom
538566,1,13/12/10 11:21,4.21,,United Kingdom
538566,1,13/12/10 11:21,3.36,,United Kingdom
538566,1,13/12/10 11:21,2.98,,United Kingdom
538566,1,13/12/10 11:21,1.28,,United Kingdom
538566,1,13/12/10 11:21,11.02,,United Kingdom
538566,1,13/12/10 11:21,2.51,,United Kingdom
538566,3,13/12/10 11:21,2.51,,United Kingdom
538566,4,13/12/10 11:21,2.51,,United Kingdom
538566,2,13/12/10 11:21,1.66,,United Kingdom
538566,2,13/12/10 11:21,1.66,,United Kingdom
538566,1,13/12/10 11:21,16.13,,United Kingdom
538566,3,13/12/10 11:21,25.49,,United Kingdom
538566,2,13/12/10 11:21,1.66,,United Kingdom
538566,4,13/12/10 11:21,4.21,,United Kingdom
538566,6,13/12/10 11:21,1.66,,United Kingdom
538566,5,13/12/10 11:21,4.21,,United Kingdom
538566,1,13/12/10 11:21,3.36,,United Kingdom
538566,1,13/12/10 11:21,3.36,,United Kingdom
538566,1,13/12/10 11:21,5.91,,United Kingdom
538566,1,13/12/10 11:21,2.51,,United Kingdom
538566,2,13/12/10 11:21,13.57,,United Kingdom
538566,1,13/12/10 11:21,1.66,,United Kingdom
538566,1,13/12/10 11:21,4.21,,United Kingdom
538566,2,13/12/10 11:21,4.21,,United Kingdom
538566,1,13/12/10 11:21,8.47,,United Kingdom
538566,3,13/12/10 11:21,8.47,,United Kingdom
538566,1,13/12/10 11:21,8.47,,United Kingdom
538566,4,13/12/10 11:21,3.36,,United Kingdom
538566,4,13/12/10 11:21,7.62,,United Kingdom
538566,3,13/12/10 11:21,5.91,,United Kingdom
538566,2,13/12/10 11:21,1.66,,United Kingdom
538566,2,13/12/10 11:21,1.66,,United Kingdom
538566,3,13/12/10 11:21,1.66,,United Kingdom
538566,4,13/12/10 11:21,1.66,,United Kingdom
538566,2,13/12/10 11:21,1.66,,United Kingdom
538566,3,13/12/10 11:21,1.66,,United Kingdom
538566,3,13/12/10 11:21,1.66,,United Kingdom
538566,1,13/12/10 11:21,1.66,,United Kingdom
538566,1,13/12/10 11:21,1.66,,United Kingdom
538566,1,13/12/10 11:21,5.06,,United Kingdom
538566,2,13/12/10 11:21,5.06,,United Kingdom
538566,2,13/12/10 11:21,5.06,,United Kingdom
538566,7,13/12/10 11:21,1.66,,United Kingdom
538566,7,13/12/10 11:21,1.66,,United Kingdom
538566,7,13/12/10 11:21,1.66,,United Kingdom
538566,1,13/12/10 11:21,1.66,,United Kingdom
538566,1,13/12/10 11:21,1.66,,United Kingdom
538566,1,13/12/10 11:21,1.66,,United Kingdom
538566,1,13/12/10 11:21,1.66,,United Kingdom
538566,1,13/12/10 11:21,1.66,,United Kingdom
538566,1,13/12/10 11:21,1.66,,United Kingdom
538566,2,13/12/10 11:21,1.66,,United Kingdom
538566,1,13/12/10 11:21,10.17,,United Kingdom
538566,1,13/12/10 11:21,7.62,,United Kingdom
538566,2,13/12/10 11:21,2.51,,United Kingdom
538566,1,13/12/10 11:21,3.36,,United Kingdom
538566,2,13/12/10 11:21,16.98,,United Kingdom
538566,1,13/12/10 11:21,4.21,,United Kingdom
538566,1,13/12/10 11:21,4.21,,United Kingdom
538566,1,13/12/10 11:21,5.06,,United Kingdom
538566,2,13/12/10 11:21,5.06,,United Kingdom
538566,1,13/12/10 11:21,5.06,,United Kingdom
538566,1,13/12/10 11:21,5.06,,United Kingdom
538566,2,13/12/10 11:21,5.06,,United Kingdom
538566,1,13/12/10 11:21,5.06,,United Kingdom
538566,1,13/12/10 11:21,11.02,,United Kingdom
538566,4,13/12/10 11:21,11.87,,United Kingdom
538566,3,13/12/10 11:21,4.21,,United Kingdom
538566,1,13/12/10 11:21,4.21,,United Kingdom
538566,2,13/12/10 11:21,5.91,,United Kingdom
538566,1,13/12/10 11:21,5.91,,United Kingdom
538566,1,13/12/10 11:21,3.36,,United Kingdom
538566,1,13/12/10 11:21,2.51,,United Kingdom
538566,1,13/12/10 11:21,2.51,,United Kingdom
538566,8,13/12/10 11:21,7.95,,United Kingdom
538566,4,13/12/10 11:21,14.43,,United Kingdom
538566,3,13/12/10 11:21,5.91,,United Kingdom
538566,3,13/12/10 11:21,5.91,,United Kingdom
538566,1,13/12/10 11:21,5.91,,United Kingdom
538566,1,13/12/10 11:21,4.21,,United Kingdom
538566,1,13/12/10 11:21,7.62,,United Kingdom
538566,1,13/12/10 11:21,7.62,,United Kingdom
538566,3,13/12/10 11:21,3.36,,United Kingdom
538566,1,13/12/10 11:21,3.36,,United Kingdom
538566,3,13/12/10 11:21,1.66,,United Kingdom
538566,1,13/12/10 11:21,5.91,,United Kingdom
538566,1,13/12/10 11:21,4.21,,United Kingdom
538566,1,13/12/10 11:21,4.21,,United Kingdom
538566,1,13/12/10 11:21,7.62,,United Kingdom
538566,5,13/12/10 11:21,1.66,,United Kingdom
538566,1,13/12/10 11:21,1.66,,United Kingdom
538566,3,13/12/10 11:21,2.51,,United Kingdom
538566,1,13/12/10 11:21,2.51,,United Kingdom
538566,5,13/12/10 11:21,3.36,,United Kingdom
538566,3,13/12/10 11:21,13.57,,United Kingdom
538566,2,13/12/10 11:21,5.91,,United Kingdom
538566,1,13/12/10 11:21,4.21,,United Kingdom
538566,2,13/12/10 11:21,4.21,,United Kingdom
538566,2,13/12/10 11:21,0.85,,United Kingdom
538566,2,13/12/10 11:21,4.21,,United Kingdom
538566,1,13/12/10 11:21,9.32,,United Kingdom
538566,1,13/12/10 11:21,9.32,,United Kingdom
538566,1,13/12/10 11:21,1.66,,United Kingdom
538566,4,13/12/10 11:21,6.77,,United Kingdom
538566,4,13/12/10 11:21,2.51,,United Kingdom
538566,1,13/12/10 11:21,8.47,,United Kingdom
538566,5,13/12/10 11:21,4.21,,United Kingdom
538566,1,13/12/10 11:21,20.38,,United Kingdom
538566,1,13/12/10 11:21,8.47,,United Kingdom
538566,1,13/12/10 11:21,4.21,,United Kingdom
538566,1,13/12/10 11:21,4.21,,United Kingdom
538566,1,13/12/10 11:21,5.91,,United Kingdom
538566,1,13/12/10 11:21,4.21,,United Kingdom
538566,1,13/12/10 11:21,5.91,,United Kingdom
538566,1,13/12/10 11:21,1.66,,United Kingdom
538566,1,13/12/10 11:21,1.66,,United Kingdom
538566,19,13/12/10 11:21,3.36,,United Kingdom
538566,1,13/12/10 11:21,11.87,,United Kingdom
538566,1,13/12/10 11:21,5.06,,United Kingdom
538566,5,13/12/10 11:21,11.02,,United Kingdom
538566,1,13/12/10 11:21,6.77,,United Kingdom
538566,1,13/12/10 11:21,8.47,,United Kingdom
538566,9,13/12/10 11:21,3.36,,United Kingdom
538566,1,13/12/10 11:21,2.51,,United Kingdom
538566,4,13/12/10 11:21,3.36,,United Kingdom
538566,2,13/12/10 11:21,2.51,,United Kingdom
538566,1,13/12/10 11:21,3.36,,United Kingdom
538566,1,13/12/10 11:21,1.66,,United Kingdom
538566,5,13/12/10 11:21,1.66,,United Kingdom
538566,1,13/12/10 11:21,16.13,,United Kingdom
538566,1,13/12/10 11:21,16.13,,United Kingdom
538566,1,13/12/10 11:21,5.91,,United Kingdom
538566,1,13/12/10 11:21,16.98,,United Kingdom
538566,1,13/12/10 11:21,16.98,,United Kingdom
538566,1,13/12/10 11:21,4.21,,United Kingdom
538566,4,13/12/10 11:21,5.06,,United Kingdom
538566,1,13/12/10 11:21,2.51,,United Kingdom
538566,1,13/12/10 11:21,1.66,,United Kingdom
538566,1,13/12/10 11:21,14.43,,United Kingdom
538566,1,13/12/10 11:21,14.43,,United Kingdom
538566,1,13/12/10 11:21,14.43,,United Kingdom
538566,2,13/12/10 11:21,2.51,,United Kingdom
538566,2,13/12/10 11:21,5.91,,United Kingdom
538566,4,13/12/10 11:21,3.25,,United Kingdom
538566,1,13/12/10 11:21,0.84,,United Kingdom
538566,5,13/12/10 11:21,0.84,,United Kingdom
538566,2,13/12/10 11:21,4.21,,United Kingdom
538566,6,13/12/10 11:21,2.82,,United Kingdom
538566,1,13/12/10 11:21,8.47,,United Kingdom
538566,2,13/12/10 11:21,8.47,,United Kingdom
538566,1,13/12/10 11:21,2.51,,United Kingdom
538566,24,13/12/10 11:21,1.69,,United Kingdom
538566,3,13/12/10 11:21,8.47,,United Kingdom
538566,1,13/12/10 11:21,0.84,,United Kingdom
538566,1,13/12/10 11:21,10.17,,United Kingdom
538566,1,13/12/10 11:21,5.06,,United Kingdom
538566,6,13/12/10 11:21,1.66,,United Kingdom
538566,2,13/12/10 11:21,7.62,,United Kingdom
538566,4,13/12/10 11:21,7.62,,United Kingdom
538566,4,13/12/10 11:21,8.47,,United Kingdom
538566,3,13/12/10 11:21,4.21,,United Kingdom
538566,3,13/12/10 11:21,4.21,,United Kingdom
538566,6,13/12/10 11:21,3.36,,United Kingdom
538566,3,13/12/10 11:21,4.21,,United Kingdom
538566,2,13/12/10 11:21,0.43,,United Kingdom
538566,1,13/12/10 11:21,1.66,,United Kingdom
538566,2,13/12/10 11:21,2.51,,United Kingdom
538566,1,13/12/10 11:21,2.51,,United Kingdom
538566,2,13/12/10 11:21,2.51,,United Kingdom
538566,1,13/12/10 11:21,5.91,,United Kingdom
538566,1,13/12/10 11:21,4.21,,United Kingdom
538566,1,13/12/10 11:21,4.21,,United Kingdom
538566,1,13/12/10 11:21,5.06,,United Kingdom
538566,10,13/12/10 11:21,1.66,,United Kingdom
538566,1,13/12/10 11:21,2.51,,United Kingdom
538566,2,13/12/10 11:21,0.85,,United Kingdom
538566,1,13/12/10 11:21,2.51,,United Kingdom
538566,1,13/12/10 11:21,11.87,,United Kingdom
538566,8,13/12/10 11:21,3.19,,United Kingdom
538566,1,13/12/10 11:21,11.87,,United Kingdom
538566,1,13/12/10 11:21,12.72,,United Kingdom
538566,3,13/12/10 11:21,4.21,,United Kingdom
538566,6,13/12/10 11:21,1.84,,United Kingdom
538566,30,13/12/10 11:21,1.25,,United Kingdom
538566,12,13/12/10 11:21,0.99,,United Kingdom
538566,1,13/12/10 11:21,25.49,,United Kingdom
538566,3,13/12/10 11:21,2.13,,United Kingdom
538566,2,13/12/10 11:21,2.13,,United Kingdom
538566,2,13/12/10 11:21,2.51,,United Kingdom
538566,1,13/12/10 11:21,2.98,,United Kingdom
538566,1,13/12/10 11:21,2.98,,United Kingdom
538566,1,13/12/10 11:21,1.28,,United Kingdom
538566,1,13/12/10 11:21,7.62,,United Kingdom
538566,3,13/12/10 11:21,12.72,,United Kingdom
538566,2,13/12/10 11:21,0.85,,United Kingdom
538566,1,13/12/10 11:21,4.21,,United Kingdom
538566,1,13/12/10 11:21,8.47,,United Kingdom
538566,1,13/12/10 11:21,8.47,,United Kingdom
538566,1,13/12/10 11:21,8.47,,United Kingdom
538566,6,13/12/10 11:21,4.21,,United Kingdom
538566,1,13/12/10 11:21,3.36,,United Kingdom
538566,2,13/12/10 11:21,2.51,,United Kingdom
538566,2,13/12/10 11:21,7.62,,United Kingdom
538566,6,13/12/10 11:21,1.66,,United Kingdom
538566,1,13/12/10 11:21,2.51,,United Kingdom
538566,1,13/12/10 11:21,25.49,,United Kingdom
538566,4,13/12/10 11:21,4.21,,United Kingdom
538566,7,13/12/10 11:21,5.91,,United Kingdom
538566,1,13/12/10 11:21,5.06,,United Kingdom
538566,1,13/12/10 11:21,8.47,,United Kingdom
538566,2,13/12/10 11:21,8.47,,United Kingdom
538566,1,13/12/10 11:21,5.06,,United Kingdom
538566,2,13/12/10 11:21,2.51,,United Kingdom
538566,1,13/12/10 11:21,9.32,,United Kingdom
538566,1,13/12/10 11:21,7.62,,United Kingdom
538566,1,13/12/10 11:21,5.91,,United Kingdom
538566,2,13/12/10 11:21,1.66,,United Kingdom
538566,1,13/12/10 11:21,1.28,,United Kingdom
538566,1,13/12/10 11:21,1.66,,United Kingdom
538566,1,13/12/10 11:21,9.34,,United Kingdom
538566,1,13/12/10 11:21,12.75,,United Kingdom
538566,1,13/12/10 11:21,2.96,,United Kingdom
538566,1,13/12/10 11:21,2.96,,United Kingdom
538566,1,13/12/10 11:21,1.66,,United Kingdom
538566,1,13/12/10 11:21,2.96,,United Kingdom
538566,1,13/12/10 11:21,2.96,,United Kingdom
538566,1,13/12/10 11:21,5.09,,United Kingdom
538566,1,13/12/10 11:21,7.64,,United Kingdom
538566,1,13/12/10 11:21,7.64,,United Kingdom
538566,1,13/12/10 11:21,11.9,,United Kingdom
538566,1,13/12/10 11:21,9.34,,United Kingdom
538566,1,13/12/10 11:21,5.09,,United Kingdom
538566,1,13/12/10 11:21,4.24,,United Kingdom
538566,1,13/12/10 11:21,0.85,,United Kingdom
538566,1,13/12/10 11:21,0.85,,United Kingdom
538566,1,13/12/10 11:21,584.59,,United Kingdom
538566,12,13/12/10 11:21,4.65,,United Kingdom
538566,7,13/12/10 11:21,4.65,,United Kingdom
538566,17,13/12/10 11:21,2.95,,United Kingdom
538567,8,13/12/10 11:23,1.25,13999,United Kingdom
538567,8,13/12/10 11:23,1.25,13999,United Kingdom
538567,8,13/12/10 11:23,1.25,13999,United Kingdom
538567,16,13/12/10 11:23,0.85,13999,United Kingdom
538567,8,13/12/10 11:23,0.85,13999,United Kingdom
538567,8,13/12/10 11:23,0.85,13999,United Kingdom
538567,25,13/12/10 11:23,0.42,13999,United Kingdom
538567,12,13/12/10 11:23,2.95,13999,United Kingdom
538567,24,13/12/10 11:23,0.85,13999,United Kingdom
538567,10,13/12/10 11:23,1.95,13999,United Kingdom
538567,24,13/12/10 11:23,1.25,13999,United Kingdom
538567,12,13/12/10 11:23,1.25,13999,United Kingdom
538567,36,13/12/10 11:23,0.65,13999,United Kingdom
538567,12,13/12/10 11:23,1.25,13999,United Kingdom
538567,12,13/12/10 11:23,2.95,13999,United Kingdom
538567,32,13/12/10 11:23,0.65,13999,United Kingdom
538567,10,13/12/10 11:23,1.95,13999,United Kingdom
538576,2,13/12/10 11:29,8.5,14498,United Kingdom
538576,24,13/12/10 11:29,1.25,14498,United Kingdom
538576,2,13/12/10 11:29,1.65,14498,United Kingdom
538576,12,13/12/10 11:29,1.25,14498,United Kingdom
538576,2,13/12/10 11:29,2.95,14498,United Kingdom
538576,1,13/12/10 11:29,14.95,14498,United Kingdom
538576,8,13/12/10 11:29,1.69,14498,United Kingdom
538576,8,13/12/10 11:29,1.69,14498,United Kingdom
538576,1,13/12/10 11:29,14.95,14498,United Kingdom
538576,1,13/12/10 11:29,7.65,14498,United Kingdom
538576,2,13/12/10 11:29,6.35,14498,United Kingdom
538576,1,13/12/10 11:29,2.95,14498,United Kingdom
538576,2,13/12/10 11:29,1.49,14498,United Kingdom
538576,4,13/12/10 11:29,2.95,14498,United Kingdom
538591,6,13/12/10 11:44,2.95,14741,United Kingdom
538591,6,13/12/10 11:44,2.95,14741,United Kingdom
538591,12,13/12/10 11:44,2.95,14741,United Kingdom
538591,24,13/12/10 11:44,0.85,14741,United Kingdom
538591,24,13/12/10 11:44,1.45,14741,United Kingdom
538591,8,13/12/10 11:44,3.75,14741,United Kingdom
538591,24,13/12/10 11:44,0.85,14741,United Kingdom
538591,24,13/12/10 11:44,0.85,14741,United Kingdom
538591,144,13/12/10 11:44,0.65,14741,United Kingdom
538591,24,13/12/10 11:44,0.85,14741,United Kingdom
538592,1,13/12/10 11:47,1.25,15854,United Kingdom
538592,2,13/12/10 11:47,2.95,15854,United Kingdom
538592,1,13/12/10 11:47,4.65,15854,United Kingdom
538592,1,13/12/10 11:47,4.65,15854,United Kingdom
538592,4,13/12/10 11:47,2.95,15854,United Kingdom
538592,4,13/12/10 11:47,3.75,15854,United Kingdom
538592,6,13/12/10 11:47,4.95,15854,United Kingdom
538592,48,13/12/10 11:47,0.85,15854,United Kingdom
538592,5,13/12/10 11:47,0.95,15854,United Kingdom
538592,2,13/12/10 11:47,5.95,15854,United Kingdom
538592,6,13/12/10 11:47,5.95,15854,United Kingdom
538592,3,13/12/10 11:47,5.95,15854,United Kingdom
538592,4,13/12/10 11:47,5.95,15854,United Kingdom
538592,2,13/12/10 11:47,3.75,15854,United Kingdom
538592,3,13/12/10 11:47,4.95,15854,United Kingdom
538593,50,13/12/10 11:51,0.42,16701,United Kingdom
538593,120,13/12/10 11:51,0.42,16701,United Kingdom
538593,24,13/12/10 11:51,0.85,16701,United Kingdom
538593,12,13/12/10 11:51,1.95,16701,United Kingdom
538593,24,13/12/10 11:51,3.39,16701,United Kingdom
538593,12,13/12/10 11:51,2.95,16701,United Kingdom
538593,10,13/12/10 11:51,6.75,16701,United Kingdom
538593,18,13/12/10 11:51,4.25,16701,United Kingdom
538593,12,13/12/10 11:51,0.85,16701,United Kingdom
538593,36,13/12/10 11:51,0.85,16701,United Kingdom
538593,48,13/12/10 11:51,1.25,16701,United Kingdom
538594,10,13/12/10 11:57,1.65,16927,United Kingdom
538594,480,13/12/10 11:57,0.42,16927,United Kingdom
C538595,-2,13/12/10 12:03,2.55,15555,United Kingdom
538596,6,13/12/10 12:10,3.75,17990,United Kingdom
538596,6,13/12/10 12:10,4.65,17990,United Kingdom
538596,3,13/12/10 12:10,4.95,17990,United Kingdom
538596,3,13/12/10 12:10,4.95,17990,United Kingdom
538596,12,13/12/10 12:10,2.1,17990,United Kingdom
538596,36,13/12/10 12:10,1.25,17990,United Kingdom
538596,6,13/12/10 12:10,2.95,17990,United Kingdom
538597,10,13/12/10 12:26,0.16,15555,United Kingdom
538597,24,13/12/10 12:26,0.42,15555,United Kingdom
538597,20,13/12/10 12:26,0.42,15555,United Kingdom
538597,3,13/12/10 12:26,0.85,15555,United Kingdom
538597,3,13/12/10 12:26,0.85,15555,United Kingdom
538597,3,13/12/10 12:26,0.85,15555,United Kingdom
538597,1,13/12/10 12:26,1.25,15555,United Kingdom
538597,6,13/12/10 12:26,1.25,15555,United Kingdom
538597,4,13/12/10 12:26,1.65,15555,United Kingdom
538597,4,13/12/10 12:26,1.65,15555,United Kingdom
538597,6,13/12/10 12:26,2.55,15555,United Kingdom
538597,6,13/12/10 12:26,2.95,15555,United Kingdom
538597,12,13/12/10 12:26,0.65,15555,United Kingdom
538597,12,13/12/10 12:26,0.65,15555,United Kingdom
538597,12,13/12/10 12:26,0.65,15555,United Kingdom
538597,4,13/12/10 12:26,1.25,15555,United Kingdom
538597,5,13/12/10 12:26,1.25,15555,United Kingdom
538597,10,13/12/10 12:26,1.25,15555,United Kingdom
538597,10,13/12/10 12:26,0.42,15555,United Kingdom
538597,2,13/12/10 12:26,4.95,15555,United Kingdom
538597,5,13/12/10 12:26,1.45,15555,United Kingdom
538597,5,13/12/10 12:26,1.45,15555,United Kingdom
538597,6,13/12/10 12:26,0.42,15555,United Kingdom
538597,10,13/12/10 12:26,0.42,15555,United Kingdom
538597,12,13/12/10 12:26,0.42,15555,United Kingdom
538597,1,13/12/10 12:26,0.85,15555,United Kingdom
538625,2,13/12/10 12:50,9.95,14544,United Kingdom
538625,24,13/12/10 12:50,0.42,14544,United Kingdom
538625,6,13/12/10 12:50,2.95,14544,United Kingdom
538625,6,13/12/10 12:50,2.95,14544,United Kingdom
538625,24,13/12/10 12:50,0.85,14544,United Kingdom
538625,12,13/12/10 12:50,1.25,14544,United Kingdom
